"id","category","question","answer1","answer2","response1","response2","responses","stat","source","url","created","updated"
"lv5sy773uq","socialandpolitical","Do you own a gun?","Yes","No",0,0,0,"","","","2016-07-14T00:46:46.110Z","2016-07-14T00:46:46.110Z"
"lv7kim37mk","recreational","Do you drink alcohol to relieve stress?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.557Z","2016-07-14T01:38:03.557Z"
"lwirc8wtwf","financial","Do you know someone who has started more than one business?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, the majority of the entrepreneurs are serial entrepreneurs. The average number of businesses launched by respondents was approximately 2.3.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-07-14T00:46:27.604Z","2016-07-14T00:46:27.604Z"
"lxr8qyo7if","environmental","Hurricanes kill more people than any other type of storm.","TRUE","FALSE",0,0,0,"Hurricanes kill more people than any other type of storm. Most of the deadliest hurricanes have occurred in southeastern Asia and India due to flooding on low-lying, densely populated areas.","Woods, Michael and Mary B. Woods. 2007. Hurricanes.","http://facts.randomhistory.com/hurricane-facts.html","2016-07-14T01:37:43.342Z","2016-07-14T01:37:43.342Z"
"lytnx0naus","recreational","Do you mountain climb?","Yes","No",0,0,0,"","","","2016-07-14T00:46:43.635Z","2016-07-14T00:46:43.635Z"
"m2n0tbbpyn","ethical","Do you think its alright to sleep with another person if you ask your significant other?","Yes","No",0,0,0,"","","","2016-07-14T00:46:23.626Z","2016-07-14T00:46:23.626Z"
"m3o1i1g69o","financial","Have you ever thougth about seeking an investment for a business idea through crowdfunding?","Yes","No",0,0,0,"The World Bank estimates that crowdfunding will reach $90 billion by 2020. \nTo put that in perspective, venture capital averages roughly $30 billion per year and in 2014 accounted for roughly $45 billion in investment.","Forbes","http://www.forbes.com/sites/chancebarnett/2015/06/09/trends-show-crowdfunding-to-surpass-vc-in-2016/2/#2b6afc2076da","2016-07-14T00:46:26.991Z","2016-07-14T00:46:26.991Z"
"m527akqwme","recreational","Do you like to play softball for fun?","Yes","No",0,0,0,"","","","2016-07-14T00:46:40.598Z","2016-07-14T00:46:40.598Z"
"m538a8aeie","healthandsafety","Do you text while driving?","Yes","No",0,0,0,"18% of people admit to texting and driving regularly.","","","2016-07-14T00:46:30.331Z","2016-07-14T00:46:30.331Z"
"m56xhuwu6j","environmental","Are you scared about dying in a typhoon?","Yes","No",0,0,0,"","","","2016-07-14T00:46:17.746Z","2016-07-14T00:46:17.746Z"
"m7bgl7m8mc","financial","Do you have more than $25,000 in retirement savings?","Yes","No",0,0,0,"According to Healthways.com, 55% of Americans have less than $25,000 in retirement savings and 45% of these are over the age of 55.","Healthways.com","","2016-07-14T01:37:51.797Z","2016-07-14T01:37:51.797Z"
"m7nkk3hbx8","ethical","Do you think there is a generational divide between Americans who consider themselves Christians?","Yes","No",0,0,0,"In Pew Research surveys conducted this year, fully 85% of Americans ages 65 and older describe themselves as Christians, compared with just 59% among adults under 30.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-07-14T01:37:47.521Z","2016-07-14T01:37:47.521Z"
"m7qlvp9aog","socialandpolitical","Do you feel that the population of your city is generally well educated (collegiate level and above)?","Yes","No",0,0,0,"","","","2016-07-14T01:38:07.706Z","2016-07-14T01:38:07.706Z"
"m80v99o3sq","socialandpolitical","Do you think we will ever see a presidental candidate from another party besides the GOP and the Democratic party?","Yes","No",0,0,0,"","","","2016-07-14T00:46:47.211Z","2016-07-14T00:46:47.211Z"
"m88q3xii7p","recreational","Do you bowl?","Yes","No",0,0,0,"","","","2016-07-14T01:38:07.156Z","2016-07-14T01:38:07.156Z"
"m8oop8i40v","financial","Have you ever gotten into an argument about money with a significant other?","Yes","No",0,0,0,"According to the Statistic Brain Research Institute, money is the number one cause of arguments in relationships.","Statistic Brain Research Institute","http://www.statisticbrain.com/dating-relationship-stats/","2016-07-14T01:37:52.825Z","2016-07-14T01:37:52.825Z"
"m9hcfc6jpg","recreational","Do you smoke marijuana more than three times a week?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.810Z","2016-07-14T01:38:03.810Z"
"maqsk1w2ap","socialandpolitical","Do you think the middle class is over taxed?","Yes","No",0,0,0,"","","","2016-07-14T00:46:48.046Z","2016-07-14T00:46:48.046Z"
"mar8eydcul","financial","Do you think the main reason most entrepreneurs start their own business is just to make money?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, 74.8 percent indicated desire to build wealth as an important motivation in becoming an entrepreneur.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-07-14T01:37:54.514Z","2016-07-14T01:37:54.514Z"
"mbjrvcmh9e","financial","Do you think your county is one of the wealthier counties in the country?","Yes","No",1,0,1,"","","","2016-07-14T00:46:25.089Z","2016-07-14T00:46:25.089Z"
"mcgxppkld7","socialandpolitical","Could you date someone who believes in a different political party than you?","Yes","No",0,0,0,"","","","2016-07-14T00:46:47.109Z","2016-07-14T00:46:47.109Z"
"mdmn82nnu4","environmental","Do you think coal power accounts for more than one third of the electricity produced in the U.S.?","Yes","No",1,0,1,"The United States produces half of its electricity from coal.","Morris, Neil. 2010. Fossil Fuels.","http://facts.randomhistory.com/energy-facts.html","2016-07-14T00:46:15.247Z","2016-07-14T00:46:15.247Z"
"meqhynk2vp","financial","Do you fequently gamble with your money?","Yes","No",0,0,0,"","","","2016-07-14T00:46:29.730Z","2016-07-14T00:46:29.730Z"
"mfh23katbm","healthandsafety","Do you think race/ethnicity correlates to one's likelihood of going to the dentist?","Yes","No",0,0,0,"According to a 2013 Gallup-Healthways Well-Being Index survey, among racial and ethnic groups, 55% of both blacks and Hispanics report visiting the dentist in the past year. Whites and Asians, in contrast, each are at about 70%, demonstrating that there is a notable racial and ethnic divide.","","","2016-07-14T01:37:59.473Z","2016-07-14T01:37:59.473Z"
"mfxs0sbkcq","financial","Do you think poverty is more of a problem in cities or in rural areas?","Yes","No",0,0,0,"Although poverty is often perceived as a problem of urban environments and inner cities, the poverty rate in metropolitan areas (14.5%) is actually lower than the poverty rate in rural areas (17.7%).","","","2016-07-14T00:46:25.137Z","2016-07-14T00:46:25.137Z"
"mfyvpliw6a","financial","Have you ever gotten into an argument about money with a significant other?","Yes","No",0,0,0,"According to the Statistic Brain Research Institute, money is the number one cause of arguments in relationships.","Statistic Brain Research Institute","http://www.statisticbrain.com/dating-relationship-stats/","2016-07-14T00:46:25.331Z","2016-07-14T00:46:25.331Z"
"mg5xnagsrf","ethical","Do you only date men that are shorter than you?","Yes","No",0,0,0,"","","","2016-07-14T01:37:51.141Z","2016-07-14T01:37:51.141Z"
"mg9ik7v89e","socialandpolitical","Do you think organized religion is good for society or bad for society?","Good","Bad",1,0,1,"","","","2016-07-14T00:46:46.324Z","2016-07-14T00:46:46.324Z"
"mggm8qrw51","recreational","Do you smoke cigarretes?","Yes","No",0,0,0,"","","","2016-07-14T01:38:04.959Z","2016-07-14T01:38:04.959Z"
"mh7mle71h3","financial","Do you think white men make more money than black men?","Yes","No",0,0,0,"","","","2016-07-14T00:46:28.987Z","2016-07-14T00:46:28.987Z"
"mhoyfqdc9p","healthandsafety","Do you think you eat more when you are alone or when you are with friends?","Yes","No",0,0,0,"UK research suggests that men consume almost 20% more calories when dining with same-sex friends than when dining solo.","","","2016-07-14T00:46:37.043Z","2016-07-14T00:46:37.043Z"
"mhuq885tvu","financial","Do you think white men make more money than Asian men?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.985Z","2016-07-14T01:37:55.985Z"
"mirh33kt44","environmental","Do you ever check the weather in other countries?","Yes","No",0,0,0,"","","","2016-07-14T00:46:18.356Z","2016-07-14T00:46:18.356Z"
"mjd7o6x7g0","healthandsafety","Who do you think is more likely to be struck by lightning, men or women?","Men","Women",0,0,0,"In 2012, 28 people were killed by lightning strikes in the United States. Nearly 90% of lightning victims were males. A majority of victims were either outdoors in an open area, or taking part in an activity near the water such as fishing, tubing or swimming.","","","2016-07-14T01:37:58.687Z","2016-07-14T01:37:58.687Z"
"mjdihpm8sj","socialandpolitical","Do you believe the economy will take a downward turn if Trump is elected?","Yes","No",0,0,0,"","","","2016-07-14T00:46:48.956Z","2016-07-14T00:46:48.956Z"
"mkhdkcwk9n","ethical","Would you ever date someone who was obese?","Yes","No",0,0,0,"","","","2016-07-14T01:37:51.507Z","2016-07-14T01:37:51.507Z"
"mkheubwmrh","environmental","In terms of air quality, do you think the U.S. has any cities in the top 100 most polluted cities in the world?","Yes","No",1,0,1,"The World Health Organization's list of the most polluted cities in the world by particulate matter concentration ranks Fresno, CA as the most polluted city in the U.S., 160th on the list of the most polluted cities in the world.","World Health Organization (WHO)","https://en.wikipedia.org/wiki/List_of_most_polluted_cities_in_the_world_by_particulate_matter_concentration","2016-07-14T00:46:13.584Z","2016-07-14T00:46:13.584Z"
"mktuxx12tp","socialandpolitical","Have you ever stayed in a relationship because it was financially beneficial for you?","Yes","No",0,0,0,"","","","2016-07-14T00:46:45.604Z","2016-07-14T00:46:45.604Z"
"mkwgxt74d7","ethical","Do you think most countries in the world support the death penalty?","Yes","No",0,0,0,"Over two-thirds of the countries in the world (141) have now abolished the death penalty in law or practice.  In 2010 the overwhelming majority of all known executions took place in five countries- China. Iran, North Korea. Yemen and the United States.","Amnesty","http://www.amnestyusa.org/pdfs/DeathPenaltyFactsMay2012.pdf","2016-07-14T00:46:22.546Z","2016-07-14T00:46:22.546Z"
"mm39ku5uly","environmental","Do you think solar energy is a major source of electricity generation in the U.S.?","Yes","No",0,0,0,"According to a study by the  MIT Energy Initiative (MITEI), solar energy today accounts for only about 1% of U.S. and global electricity generation.","GreenFacts.org","http://www.greenfacts.org/en/solar-energy/l-2/index.htm#0","2016-07-14T01:37:40.928Z","2016-07-14T01:37:40.928Z"
"mmk3dr5rjp","recreational","Would you every try stand-up paddleboarding (SUP)?","Yes","No",1,0,1,"","","","2016-07-14T00:46:38.004Z","2016-07-14T00:46:38.004Z"
"mmya8qcb5t","ethical","Do you always think of your partner while you are having sex with them?","Yes","No",0,0,0,"","","","2016-07-14T01:37:49.873Z","2016-07-14T01:37:49.873Z"
"mn5v5b606m","recreational","Have you ever done cocaine?","Yes","No",0,0,0,"","","","2016-07-14T00:46:39.354Z","2016-07-14T00:46:39.354Z"
"mnnlfeu0n4","healthandsafety","When running, do you think it's better to land heal first or toe-first?","heel","toe",0,0,0,"According to a study in Medicine & Science in Sports & Exercise, rear-foot strikers use nearly 10% less energy than mid-foot and forefoot strikers do at the same speed.","","","2016-07-14T00:46:36.862Z","2016-07-14T00:46:36.862Z"
"modv8p93k0","environmental","Do you think most people in the world have access to clean water?","Yes","No",0,0,0,"For 1.1.billion people around the world, clean water in unobtainable. Almost half of the worldäó»s population does not have proper water treatment.","Blacksmith Institute","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:41.874Z","2016-07-14T01:37:41.874Z"
"mqk9xswstm","environmental","Do you feed wild animals?","Yes","No",0,0,0,"","","","2016-07-14T01:37:44.544Z","2016-07-14T01:37:44.544Z"
"mtskc34tk5","financial","Do you think most millennials earn more than $50,000 per year?","Yes","No",0,0,0,"The median income for a millennial older than 25 is $38,220.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-07-14T00:46:26.703Z","2016-07-14T00:46:26.703Z"
"mu85u5pd6t","healthandsafety","Do you think Japanese people eat more seafood than American?","Yes","No",0,0,0,"Japanese people eat more seafood per capita than Americans.","","","2016-07-14T01:38:01.015Z","2016-07-14T01:38:01.015Z"
"mujln85x7y","financial","Do you think most entrepreneurs start out independently wealthy?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, less than 1 percent of entrepreneurs came from extremely rich or extremely poor backgrounds.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-07-14T01:37:54.212Z","2016-07-14T01:37:54.212Z"
"mvp401cttd","environmental","Are you scared about dying by killer bees?","Yes","No",0,0,0,"","","","2016-07-14T01:37:44.960Z","2016-07-14T01:37:44.960Z"
"mw1hswkn3w","environmental","Are you scared of dying in a landslide?","Yes","No",0,0,0,"","","","2016-07-14T01:37:45.361Z","2016-07-14T01:37:45.361Z"
"n123l90i82","financial","Do you feel comfortable talking to family members about your finances?","Yes","No",0,0,0,"61 percent of parents feel more comfortable talking about finances with an advisor than they do their adult child. Fidelity reports that weäó»re generally more comfortable speaking with a professional about money than we are our family.","Fidelity","http://www.frugalrules.com/scary-money-statistics-change/","2016-07-14T01:37:53.058Z","2016-07-14T01:37:53.058Z"
